source_dataset,source_sheet,alloy,material_class,condition,loading_protocol,overload_ratio,delta_k_mpa_sqrt_m,dadn_mm_per_cycle,hardness_hv,microstructure_family,grain_size_um,temperature_C,stress_ratio_R,data_type,log_delta_k,log_dadn,is_austenitic,is_measured,grain_size_um_filled,inv_sqrt_grain_size
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28358,4.94459e-09,367.58,tempered_martensitic,,20,,measured,0.6318068821821474,-8.305869713797778,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28366,5.64696e-09,367.58,tempered_martensitic,,20,,measured,0.6318149929759511,-8.248185288558641,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28374,1.27224e-07,367.58,tempered_martensitic,,20,,measured,0.6318231036182821,-6.895430954061967,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28376,6.28009e-09,367.58,tempered_martensitic,,20,,measured,0.6318251312551979,-8.202034132341897,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28386,6.86666e-09,367.58,tempered_martensitic,,20,,measured,0.6318352692977797,-8.163254455995842,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28397,7.39243e-09,367.58,tempered_martensitic,,20,,measured,0.6318464208712847,-8.131212779180292,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28409,7.85728e-09,367.58,tempered_martensitic,,20,,measured,0.6318585858976342,-8.104727770173394,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28422,8.28023e-09,367.58,tempered_martensitic,,20,,measured,0.6318717642916587,-8.08195759964706,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28435,8.67576e-09,367.58,tempered_martensitic,,20,,measured,0.631884942285805,-8.061692470502626,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28449,9.05471e-09,367.58,tempered_martensitic,,20,,measured,0.631899133524636,-8.043125454506917,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28463,9.42559e-09,367.58,tempered_martensitic,,20,,measured,0.6319133242997615,-8.025691455368895,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28478,9.78327e-09,367.58,tempered_martensitic,,20,,measured,0.6319285281871452,-8.00951596059152,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28494,1.01156e-08,367.58,tempered_martensitic,,20,,measured,0.6319447450803721,-7.995008352244533,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.2851,1.03902e-08,367.58,tempered_martensitic,,20,,measured,0.6319609613680703,-7.983376092668,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28524,3.46088e-10,367.58,tempered_martensitic,,20,,measured,0.631975150123119,-9.4608134588513,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28524,2.99034e-10,367.58,tempered_martensitic,,20,,measured,0.631975150123119,-9.524279429826375,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28524,8.73983e-10,367.58,tempered_martensitic,,20,,measured,0.631975150123119,-9.058497014823258,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28526,1.49824e-09,367.58,tempered_martensitic,,20,,measured,0.631977177050285,-8.824418612319489,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28526,1.05594e-08,367.58,tempered_martensitic,,20,,measured,0.631977177050285,-7.976360758326086,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28529,2.0178e-09,367.58,tempered_martensitic,,20,,measured,0.6319802174232966,-8.69512188230172,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28533,2.4754e-09,367.58,tempered_martensitic,,20,,measured,0.6319842712208693,-8.606354613394464,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28537,2.89631e-09,367.58,tempered_martensitic,,20,,measured,0.6319883249806034,-8.538154956257987,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28542,3.25107e-09,367.58,tempered_martensitic,,20,,measured,0.6319933921270614,-8.48797367944683,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28543,1.05815e-08,367.58,tempered_martensitic,,20,,measured,0.6319944055492585,-7.975452763723563,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28547,3.53221e-09,367.58,tempered_martensitic,,20,,measured,0.6319984592143989,-8.451953484276224,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28553,3.74317e-09,367.58,tempered_martensitic,,20,,measured,0.632004539641167,-8.42676044849729,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28558,1.08206e-07,367.58,tempered_martensitic,,20,,measured,0.6320096065984445,-6.965748657023854,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28559,3.86083e-09,367.58,tempered_martensitic,,20,,measured,0.632010619982806,-8.413319320802096,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28559,1.04373e-08,367.58,tempered_martensitic,,20,,measured,0.632010619982806,-7.9814118333985045,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28565,3.87901e-09,367.58,tempered_martensitic,,20,,measured,0.6320167002393184,-8.411279100797154,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28571,3.77766e-09,367.58,tempered_martensitic,,20,,measured,0.6320227804107066,-8.422777132377277,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28576,1.01591e-08,367.58,tempered_martensitic,,20,,measured,0.6320278471551729,-7.993144764724016,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28577,3.54094e-09,367.58,tempered_martensitic,,20,,measured,0.6320288604969728,-8.450881432148888,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28582,3.16275e-09,367.58,tempered_martensitic,,20,,measured,0.632033927170506,-8.499935135593436,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28587,2.65141e-09,367.58,tempered_martensitic,,20,,measured,0.6320389937849299,-8.5765231100754,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.2859,1.9321e-09,367.58,tempered_martensitic,,20,,measured,0.6320420337252123,-8.71397039949181,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.2859,3.04065e-09,367.58,tempered_martensitic,,20,,measured,0.6320420337252123,-8.51703356729968,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28591,9.7001e-09,367.58,tempered_martensitic,,20,,measured,0.6320430470339111,-8.013223788494134,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28593,2.79348e-11,367.58,tempered_martensitic,,20,,measured,0.632045073644216,-10.553854433636458,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28602,1.80398e-09,367.58,tempered_martensitic,,20,,measured,0.6320541932735588,-8.743768281615466,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28606,1.00285e-08,367.58,tempered_martensitic,,20,,measured,0.6320582463806872,-7.9987640211610085,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28623,9.00076e-09,367.58,tempered_martensitic,,20,,measured,0.6320754716639974,-8.045720818352786,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28634,7.56138e-09,367.58,tempered_martensitic,,20,,measured,0.6320866170715034,-8.121398935756563,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28646,7.53918e-09,367.58,tempered_martensitic,,20,,measured,0.6320987753716695,-8.122675887663549,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28658,7.09523e-09,367.58,tempered_martensitic,,20,,measured,0.6321109333314671,-8.149033521825698,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28668,6.73867e-09,367.58,tempered_martensitic,,20,,measured,0.6321210647046418,-8.171425810980748,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28679,6.53951e-09,367.58,tempered_martensitic,,20,,measured,0.6321322089421587,-8.18445479177796,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28689,6.51282e-09,367.58,tempered_martensitic,,20,,measured,0.6321423398190266,-8.18623092460298,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28699,6.65508e-09,367.58,tempered_martensitic,,20,,measured,0.632152470459575,-8.17684671955073,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.2871,6.96983e-09,367.58,tempered_martensitic,,20,,measured,0.6321636138912422,-8.15677781457951,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28712,8.95472e-08,367.58,tempered_martensitic,,20,,measured,0.6321656399390082,-7.047947989307532,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28721,7.46242e-09,367.58,tempered_martensitic,,20,,measured,0.6321747570369909,-8.12712031164077,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28733,8.13087e-09,367.58,tempered_martensitic,,20,,measured,0.6321869128699176,-8.089862982575136,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28746,8.96537e-09,367.58,tempered_martensitic,,20,,measured,0.6322000813049817,-8.047431782438391,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28761,9.95165e-09,367.58,tempered_martensitic,,20,,measured,0.632215275156995,-8.002104906542083,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28777,1.17954e-08,367.58,tempered_martensitic,,20,,measured,0.6322314813466013,-7.928287326940556,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28798,1.38129e-08,367.58,tempered_martensitic,,20,,measured,0.6322527510527419,-7.8597151322991445,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28821,1.49587e-08,367.58,tempered_martensitic,,20,,measured,0.6322760452500165,-7.825106147605151,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28838,7.15552e-08,367.58,tempered_martensitic,,20,,measured,0.6322932618971765,-7.145358800069878,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28845,1.58632e-08,367.58,tempered_martensitic,,20,,measured,0.6323003509064571,-7.799609200236577,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.2887,1.68567e-08,367.58,tempered_martensitic,,20,,measured,0.6323256678521807,-7.773227442289308,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28898,1.64153e-08,367.58,tempered_martensitic,,20,,measured,0.632354021079388,-7.784751175855505,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28922,1.67873e-08,367.58,tempered_martensitic,,20,,measured,0.6323783223723596,-7.775019148376171,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28936,5.45653e-08,367.58,tempered_martensitic,,20,,measured,0.6323924974986559,-7.263083452703412,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.2895,1.83037e-08,367.58,tempered_martensitic,,20,,measured,0.6324066721622993,-7.73746111097122,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.28979,1.87085e-08,367.58,tempered_martensitic,,20,,measured,0.6324360324939351,-7.7279610317323595,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29009,3.88077e-08,367.58,tempered_martensitic,,20,,measured,0.6324664031622018,-7.4110820956497765,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29009,1.91805e-08,367.58,tempered_martensitic,,20,,measured,0.6324664031622018,-7.717140075767513,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29039,1.96486e-08,367.58,tempered_martensitic,,20,,measured,0.6324967717067644,-7.706668388491361,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29058,2.44054e-08,367.58,tempered_martensitic,,20,,measured,0.6325160040200285,-7.612514069942754,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.2907,2.0101e-08,367.58,tempered_martensitic,,20,,measured,0.632528150305392,-7.696782336426331,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29085,1.15392e-08,367.58,tempered_martensitic,,20,,measured,0.6325433326844009,-7.937824299293711,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29094,3.51491e-10,367.58,tempered_martensitic,,20,,measured,0.6325524418570496,-9.45408579070213,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29102,2.05324e-08,367.58,tempered_martensitic,,20,,measured,0.6325605387390097,-7.687560283662171,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29135,2.09406e-08,367.58,tempered_martensitic,,20,,measured,0.6325939367815316,-7.679010878867491,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29168,2.13217e-08,367.58,tempered_martensitic,,20,,measured,0.6326273322558801,-7.671178171541069,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29202,2.1671e-08,367.58,tempered_martensitic,,20,,measured,0.6326617370286294,-7.664121047865158,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29236,2.1984e-08,367.58,tempered_martensitic,,20,,measured,0.6326961390760515,-7.657893284620544,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.2927,2.22547e-08,367.58,tempered_martensitic,,20,,measured,0.6327305383985778,-7.652578255761271,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29306,2.24767e-08,367.58,tempered_martensitic,,20,,measured,0.6327669582411023,-7.648267450976346,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29341,2.2644e-08,367.58,tempered_martensitic,,20,,measured,0.6328023634934937,-7.645046853787444,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29377,2.27504e-08,367.58,tempered_martensitic,,20,,measured,0.6328387773135317,-7.643010963127063,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29412,2.27908e-08,367.58,tempered_martensitic,,20,,measured,0.632874176711696,-7.642240429997877,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29448,2.27597e-08,367.58,tempered_martensitic,,20,,measured,0.6329105845112387,-7.642833466758655,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29484,2.2652e-08,367.58,tempered_martensitic,,20,,measured,0.6329469892588967,-7.644893447045509,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29519,2.24621e-08,367.58,tempered_martensitic,,20,,measured,0.6329823798381496,-7.6485496436320854,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29554,2.21853e-08,367.58,tempered_martensitic,,20,,measured,0.6330177675336657,-7.6539346941746675,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29589,2.18173e-08,367.58,tempered_martensitic,,20,,measured,0.6330531523459147,-7.66119899653665,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29623,2.13547e-08,367.58,tempered_martensitic,,20,,measured,0.6330875234030984,-7.670506525349765,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV566 stainless steel,steel,comparative_CA,long_crack,1.0,4.29656,2.07951e-08,367.58,tempered_martensitic,,20,,measured,0.6331208809456657,-7.682038986847797,0,1,20.0,0.22360679774997896
